policyholder_id,make,model,manufacture_year,vehicle_type,vin,registration_number,engine_capacity,fuel_type,seating_capacity,market_value,odometer_reading,has_anti_theft,has_airbags,has_abs,is_modified
ZW-PH-0919034721,Mercedes-Benz,ML-Class,2011,HATCHBACK,WZFA6YB52T38RVF8L,DCL 1565,2210,PETROL,5,10734.82,364338,False,True,True,False
ZW-PH-6664619402,Ford,EcoSport,2015,TRUCK,D8LA6TCP71UVAYWRH,DDO 3478,4538,PETROL,5,9436.05,267401,True,True,True,False
ZW-PH-1417600835,Honda,HR-V,2015,SEDAN,UNB5N2NYY3MVJ3G24,AXC 7061,2280,PETROL,5,8519.4,233290,False,True,True,False
ZW-PH-8909899871,Toyota,Corolla,2013,HATCHBACK,J88364WFFJ73VZ87Y,AYY 2446,1482,DIESEL,5,5492.89,222735,False,True,True,False
ZW-PH-0968395721,Toyota,Wish,2016,SEDAN,S8VC6CGE4BD3128L2,GQR 6918,2206,PETROL,5,13671.88,226807,True,True,True,False
ZW-PH-2282165355,Suzuki,Alto,2022,SEDAN,HFR9FH77FLVGC8NKM,RLY 3619,1780,PETROL,5,10273.91,64003,True,True,True,False
ZW-PH-2282165355,BMW,X3,2012,SEDAN,TF4S9XBRYBE9YE4ZX,ZCS 5210,1204,PETROL,5,4526.77,294828,True,True,True,False
ZW-PH-5040945391,BMW,X3,2016,SEDAN,AKUMC9CAUUYE5RX2A,MMF 6111,1554,DIESEL,5,21434.24,248966,False,True,True,False
ZW-PH-6002278100,Volkswagen,Passat,2006,SEDAN,LTYWEAFTLLR7MK635,EOY 7368,1823,PETROL,5,2779.54,475543,True,True,True,False
ZW-PH-6002278100,BMW,3 Series,2014,SEDAN,N9W4DG8AUH5J9UUJF,YFQ 8415,1842,PETROL,5,16553.33,209420,False,True,True,False
ZW-PH-2355374881,BMW,X1,2011,HATCHBACK,TUDLS8ZGT6PLM1A1N,SEA 8614,1620,PETROL,5,12230.66,360317,True,True,True,False
ZW-PH-4609572498,Mazda,CX-5,2011,SEDAN,FCBTGVU9Z6VJC2PRG,IMX 7085,2190,DIESEL,5,1493.22,244662,False,True,True,False
ZW-PH-8107170254,BMW,X1,2012,SEDAN,M13GP3A0880C46WKK,PYI 9181,1249,PETROL,5,11152.97,239528,False,True,True,False
ZW-PH-8107170254,Mercedes-Benz,E-Class,2014,SEDAN,ZLUSP505LH8F830HZ,RJO 1628,1691,PETROL,5,23172.59,280606,False,True,True,False
ZW-PH-0911470682,BMW,X5,2014,HATCHBACK,9SLNWW5LNFC6D6CJJ,CCC 4876,1660,PETROL,5,5836.65,202762,True,True,True,False
ZW-PH-8937478218,Ford,Ranger,2015,TRUCK,AJ4HW73RWX0V1A61L,SKF 7815,4244,PETROL,2,12264.17,230957,True,True,True,False
ZW-PH-4394691326,Ford,Fiesta,2008,TRUCK,8FEBBG6VFZ4KXR8M4,GAJ 6055,3665,DIESEL,2,9730.68,316584,True,True,False,False
ZW-PH-7976885073,Mazda,Premacy,2013,SEDAN,HUCHW9BY70699WL7L,VOW 8385,1861,DIESEL,5,4267.35,228120,True,True,True,False
ZW-PH-6526193542,Volkswagen,Tiguan,2007,HATCHBACK,03T6232KMWPTCNFKY,GHT 8129,2298,PETROL,5,8304.86,286443,False,True,True,False
ZW-PH-6526193542,Isuzu,Trooper,2010,TRUCK,L0V5SFFYTFV7T7T3V,JSB 5002,4240,DIESEL,5,11334.26,288665,False,True,True,False
ZW-PH-0675819731,Mercedes-Benz,GLE,2010,HATCHBACK,8SYSUDUUZF8WGP8MD,SPK 6610,1515,PETROL,5,15294.58,247630,False,True,True,False
ZW-PH-0675819731,Mercedes-Benz,GLE,2010,SEDAN,D33H7TYMEPME7JJJ0,ORT 8151,1318,PETROL,5,17220.03,367517,False,True,True,False
ZW-PH-6563009564,Toyota,Land Cruiser,2020,SUV,FV24LWU0EY697TR2J,WTD 4251,3121,PETROL,5,15808.29,134259,True,True,True,False
ZW-PH-9314284233,Mercedes-Benz,Vito,2010,SEDAN,M841CK3PWYVJRXPD3,PMZ 7544,1968,PETROL,5,11920.23,269503,True,True,True,False
ZW-PH-4276363116,Toyota,Land Cruiser,2016,SUV,DJGT35K44N7KCWPNK,QJF 0310,3406,PETROL,5,11080.92,244092,False,True,True,False
ZW-PH-7807930274,Toyota,RunX,2004,SEDAN,0XLUTEAUVVYZ81ZM2,TZQ 3282,1613,HYBRID,5,11814.22,429530,True,False,False,True
ZW-PH-7807930274,Isuzu,Trooper,2009,TRUCK,67W2W4AWF885AWVT0,BIW 5724,2567,PETROL,2,5114.41,276188,False,True,True,False
ZW-PH-1759557346,Mercedes-Benz,C-Class,2014,SEDAN,0DTRHGMXC53JNM9PJ,AOY 6051,2368,PETROL,5,6573.48,213213,False,True,True,False
ZW-PH-1759557346,Mazda,Axela,2008,SEDAN,RLNX71YJNJVBGR1LN,QMB 7682,1647,DIESEL,5,3558.42,442784,False,True,True,False
ZW-PH-0967613412,Nissan,Navara,2006,TRUCK,EP157C8M3750NV6ZB,OAO 9319,4392,DIESEL,5,9748.47,433893,False,True,True,True
ZW-PH-6442637793,Mazda,Premacy,2014,SEDAN,RPKH0LTNAARHSFKLX,VFX 4599,2068,PETROL,5,4142.62,190901,False,True,True,False
ZW-PH-6442637793,Mitsubishi,Colt,2017,SUV,2R0Z4Z27UJW2NCVJP,EFZ 6398,3003,PETROL,7,13053.4,138543,True,True,True,False
ZW-PH-2429287794,Ford,EcoSport,2014,TRUCK,W86P8FWNURKATVBWB,JZM 4661,4373,PETROL,2,12534.46,277093,True,True,True,False
ZW-PH-2429287794,Mazda,Demio,2016,HATCHBACK,S482EPWCJEKTMFMZK,VQR 7047,1663,DIESEL,5,7206.72,180518,False,True,True,False
ZW-PH-5334242341,Ford,EcoSport,2010,TRUCK,YWC2JVUVB1HPT5PWD,YBY 4528,2984,PETROL,2,9610.55,259539,True,True,True,False
ZW-PH-6085693632,BMW,X1,2007,SEDAN,A352X16J1MPZ65JS4,RCX 3431,1482,DIESEL,5,5852.38,325537,False,True,True,False
ZW-PH-7878574133,Nissan,NP300,2017,SEDAN,P1DMKBUGFZMGU7DZE,HHL 9962,2156,PETROL,5,3214.83,204097,False,True,True,False
ZW-PH-7878574133,Volkswagen,Golf,2008,HATCHBACK,TV1ZJBZBE9FAMZJCJ,LDG 6402,1271,DIESEL,5,1874.74,318657,True,True,True,False
ZW-PH-4145371783,Ford,Ranger,2016,TRUCK,LVM5D6CYDHG8RC8R2,XXG 9648,4742,PETROL,5,3940.95,173820,True,True,True,False
ZW-PH-9457306588,Honda,Civic,2012,SEDAN,J6UR5F8YJFFL509G9,IQM 7675,1856,PETROL,5,9383.73,296230,False,True,True,False
ZW-PH-5197822163,Mitsubishi,Outlander,2019,SUV,5P4XA05SGCS31546Y,TOB 4602,2967,DIESEL,5,10806.54,104049,True,True,True,False
ZW-PH-5197822163,Ford,Fiesta,2010,TRUCK,9T76ZVU91V032N0UL,SIE 4945,4884,DIESEL,2,4348.19,273579,False,True,True,False
ZW-PH-2814744697,Mazda,Premacy,2015,HATCHBACK,364RP243J8JFU40PU,HGO 1109,1329,PETROL,5,1639.69,235428,False,True,True,False
ZW-PH-2814744697,Toyota,Fortuner,2010,SUV,DWT8FRJZYWTZXPE08,LLR 5926,4331,PETROL,7,3865.97,381889,False,True,True,True
ZW-PH-0177845339,Mercedes-Benz,GLE,2010,SEDAN,4TWSZ1U82RN2AG9M8,ZSB 8807,1361,PETROL,5,7502.75,347813,False,True,True,False
ZW-PH-2885067041,Mitsubishi,Colt,2012,SUV,8X9H6BBGBPZM2SAW4,ANQ 2793,2507,DIESEL,7,4636.43,252065,False,True,True,False
ZW-PH-2885067041,Suzuki,Jimny,2020,HATCHBACK,95K29XRDX8P83BDHP,MJZ 7336,1771,PETROL,5,7636.12,140782,False,True,True,False
ZW-PH-6378056619,Nissan,March,2024,HATCHBACK,4TNXE4KGSABWPX835,RDR 9010,1827,PETROL,5,28104.95,45999,False,True,True,False
ZW-PH-1622884555,Toyota,Vitz,2007,SEDAN,02LZGBX53JJ31K23Z,MAS 1238,1308,DIESEL,5,4583.84,405462,False,True,False,False
ZW-PH-8857243982,Honda,Fit,2015,SEDAN,919J9NF7GNX9ZLE44,YDF 6614,1885,PETROL,5,6282.83,212249,False,True,True,False
ZW-PH-0406192184,Volkswagen,Amarok,2020,HATCHBACK,W1C9K81HSVU73PAB7,JTX 5662,1295,PETROL,5,12340.51,145998,True,True,True,False
ZW-PH-8737723893,Ford,Fiesta,2023,TRUCK,3UB2YPNA2E6ZGUSP0,CPE 9391,4112,PETROL,2,32151.8,72954,True,True,True,False
ZW-PH-7719349699,Ford,Ranger,2011,TRUCK,T88YB2UFSHUWX2912,IAH 9620,4583,PETROL,2,7812.64,351073,True,True,True,False
ZW-PH-9303702867,Mercedes-Benz,E-Class,2014,SEDAN,W4RCN7ECTYX3MASUH,IBS 5748,1624,PETROL,5,19103.02,184366,True,True,True,False
ZW-PH-9303702867,Mitsubishi,ASX,2016,SUV,M65V959RAZ01TVB1D,UNR 3074,4883,PETROL,5,11043.33,234922,False,True,True,False
ZW-PH-8481218271,Volkswagen,Amarok,2023,SEDAN,C9XHW88YFZLAKGV9F,CSS 5184,2045,PETROL,5,5285.26,75719,True,True,True,False
ZW-PH-7221904853,Mitsubishi,Colt,2021,SUV,38MF9L37X7UXBR2N9,XEN 2827,4301,DIESEL,5,18813.7,102967,False,True,True,False
ZW-PH-2342736662,Mitsubishi,Pajero,2016,SUV,26KYTYXKPM3835SU7,DEW 1809,3697,DIESEL,7,3562.0,188094,True,True,True,True
ZW-PH-3910273532,Volkswagen,Amarok,2014,SEDAN,HC1V685NCYKLSBT68,VVF 8245,1854,PETROL,5,8332.59,278188,False,True,True,True
ZW-PH-8120341068,Volkswagen,Polo,2010,SEDAN,69BZBRSBVRZ4JELLD,ODX 1696,2385,PETROL,5,8609.7,349556,False,True,True,False
ZW-PH-8120341068,Suzuki,Swift,2016,SEDAN,U5VLJGS4FC28T4216,SPL 8428,1707,PETROL,5,3998.42,163271,False,True,True,False
ZW-PH-3969197286,Mercedes-Benz,ML-Class,2023,SEDAN,ERSAM9NNHYJ8C3ZCK,OYT 3904,1810,PETROL,5,56416.06,75157,False,True,True,False
ZW-PH-7084598878,Volkswagen,Polo,2010,HATCHBACK,WY2LRGVM50EESKR9K,NCS 2472,1750,PETROL,5,3746.64,272217,False,True,True,False
ZW-PH-0954360452,Volkswagen,Polo,2015,SEDAN,VVCFWGFP3L0H24T66,QER 0087,2137,PETROL,5,12580.1,177007,True,True,True,False
ZW-PH-5685753819,Toyota,Land Cruiser,2008,SUV,SCW4ZZJ2ETSGJPFRC,JQR 3327,3485,DIESEL,7,2992.5,391158,False,True,True,True
ZW-PH-5685753819,Suzuki,Alto,2008,HATCHBACK,C7N6GTYR0LC8FS6PR,EUY 7788,2334,PETROL,5,3532.91,328495,False,True,False,False
ZW-PH-7022116240,Mazda,Axela,2018,SEDAN,AA6LYTKNNXW36GEZF,MMU 8559,1826,PETROL,5,12371.27,177800,True,True,True,False
ZW-PH-7022116240,Mitsubishi,ASX,2011,SUV,LZFS262CK08MKR818,IFN 0035,4724,DIESEL,5,9676.76,269330,False,True,True,False
ZW-PH-7022116240,Ford,Fiesta,2016,TRUCK,FZ75MZCJ5XUNMB79X,JQC 4429,4103,DIESEL,2,5379.59,239933,False,True,True,False
ZW-PH-7289610418,BMW,5 Series,2012,SEDAN,UARDXYFDM4LVVF7HS,OWR 5059,1447,PETROL,5,17873.98,298513,False,True,True,False
ZW-PH-7289610418,Nissan,Note,2016,HATCHBACK,E5A5SCN55M7K4L689,KCN 3482,1363,PETROL,5,12051.73,231343,False,True,True,False
ZW-PH-8363490707,Honda,Civic,2016,SEDAN,S797VCUB02WPG3XKJ,BBZ 8526,1935,PETROL,5,4967.71,222091,True,True,True,False
ZW-PH-9833095683,Honda,HR-V,2009,SEDAN,8CG1GY608Y7NBW73H,KVT 4959,1729,PETROL,5,4858.24,279577,False,True,True,False
ZW-PH-8896888109,Honda,Civic,2016,SEDAN,FRR3ECAZDUUVK03RV,BZP 4315,1500,PETROL,5,2707.02,164664,False,True,True,False
ZW-PH-4781573572,Ford,Ranger,2014,TRUCK,24Y884M26CD6NNT3F,XKR 4980,4009,DIESEL,2,12562.51,210702,False,True,True,False
ZW-PH-1051154484,Suzuki,Alto,2014,HATCHBACK,6PBVFVJ04ZX0UGA45,SEK 3733,2286,DIESEL,5,6117.7,197922,False,True,True,True
ZW-PH-0324999234,Volkswagen,Passat,2016,HATCHBACK,E5VL285FCP141R822,JAO 1856,2406,PETROL,5,8447.72,193006,False,True,True,False
ZW-PH-0324999234,Isuzu,D-Max,2018,TRUCK,A1XA6TXWU8XPMULKC,BMG 0024,2948,DIESEL,2,19698.84,153920,True,True,True,False
ZW-PH-2321790532,Mitsubishi,Outlander,2020,SUV,Y1N3ZJWVFBW7WRLLF,NOP 8003,4814,DIESEL,5,11168.31,109094,True,True,True,False
ZW-PH-9689130488,Honda,Civic,2017,HATCHBACK,ET7WG8C7L75Z1WSNY,OMB 8481,1351,PETROL,5,7928.72,182444,True,True,True,False
ZW-PH-2837027219,Honda,Accord,2017,SEDAN,9FY7E974R1DJWSUX7,UDB 5755,2449,DIESEL,5,2719.27,141616,False,True,True,False
ZW-PH-6344515985,Mercedes-Benz,Sprinter,2012,HATCHBACK,FHKBM92JY3N93UGYY,HHQ 3223,1935,DIESEL,5,18092.17,241880,False,True,True,False
ZW-PH-4354752565,Suzuki,Dzire,2012,SEDAN,22K5C6KFB1JT86F8T,LRQ 4339,2302,PETROL,5,5673.97,284975,False,True,True,False
ZW-PH-0582649135,Volkswagen,Passat,2012,SEDAN,GTSNKFU5FTG4XAUST,YKS 0923,1949,PETROL,5,5067.26,303675,True,True,True,False
ZW-PH-1199844258,Mercedes-Benz,E-Class,2013,SEDAN,V5DPGJYWR85YBDJ7E,LCR 6811,1903,PETROL,5,15266.38,316725,False,True,True,False
ZW-PH-8707930320,Mitsubishi,L200,2026,SUV,3FMMX1YM5HJZ9DJKV,MUZ 0670,3758,DIESEL,7,16413.62,814,True,True,True,True
ZW-PH-1748871711,Nissan,X-Trail,2015,SEDAN,CR35RJ62CZGJPAUVE,UNU 5011,1384,PETROL,5,10380.92,194319,False,True,True,False
ZW-PH-3031454715,Volkswagen,Polo,2014,SEDAN,XS9TNN0DUY70C60G0,DUO 2154,1627,PETROL,5,7997.74,193444,True,True,True,False
ZW-PH-3031454715,Toyota,RunX,2016,HATCHBACK,BVN1L0U4TFADDP6WW,DCN 5645,2253,DIESEL,5,15920.91,179631,True,True,True,True
ZW-PH-7408471780,BMW,X5,2013,HATCHBACK,9MLM6695SFLJM4KA9,INU 0001,1949,DIESEL,5,14193.09,279304,False,True,True,False
ZW-PH-6861605886,Isuzu,MU-X,2015,TRUCK,4ATVXRHWFNBUDKVYU,ECU 4337,3037,PETROL,5,11996.01,214404,False,True,True,False
ZW-PH-4307158953,Toyota,Prado,2011,HATCHBACK,8F6DR03NNC5A9TKSY,ZMC 5495,2422,DIESEL,5,14690.72,369204,False,True,True,False
ZW-PH-3559927859,Honda,Accord,2008,SEDAN,2BSZYFGNFV680A2GJ,UNX 7271,2397,PETROL,5,2720.18,304059,False,True,True,False
ZW-PH-9090978169,Honda,Civic,2004,HATCHBACK,YH2NXUAYJY4P5V0CP,IKH 5706,2104,PETROL,5,1084.63,393840,False,True,True,False
ZW-PH-7196686007,Suzuki,Swift,2006,HATCHBACK,ZKG07EWFBA56PKNT4,BRR 4664,2472,PETROL,5,4839.16,363852,False,True,False,False
ZW-PH-7196686007,Nissan,Note,2012,SEDAN,VBKHTHTGXZLYJDHRC,GIE 1712,1419,PETROL,5,6756.53,296854,False,True,True,False
ZW-PH-0931841882,Mercedes-Benz,Vito,2014,SEDAN,054T07WWVUBAMKHHN,CCH 5303,2338,PETROL,5,12316.51,245302,True,True,True,False
ZW-PH-4544297101,Mitsubishi,Colt,2014,SUV,BZD0818KNN3YJ08TR,IGF 8576,4346,DIESEL,5,11784.33,232623,False,True,True,False
ZW-PH-4029105592,Nissan,March,2015,SEDAN,R8HMU2SE6PW5H77V8,KNM 3209,1445,PETROL,5,10082.66,254764,True,True,True,False
ZW-PH-7658153835,Mazda,Axela,2009,SEDAN,KMUB00TB68JEJYDTV,MKL 0181,1980,HYBRID,5,3481.3,343277,True,True,True,False
ZW-PH-7594710009,Mercedes-Benz,Vito,2022,SEDAN,NYVLACD9JZMGKLCXU,GOW 5560,1699,HYBRID,5,45870.64,97131,True,True,True,False
ZW-PH-9490647219,Mitsubishi,Pajero,2015,SUV,4P7BRB80F245N46FU,VZT 1744,2841,DIESEL,7,6493.16,233824,True,True,True,False
ZW-PH-6831963254,Suzuki,Dzire,2014,SEDAN,EDZ6CSN4RCSW3H4AD,BTO 8707,1961,PETROL,5,3263.21,192212,False,True,True,False
ZW-PH-0332553497,Ford,Everest,2019,TRUCK,J5BHCKV6FET264LKD,SMZ 2515,2757,DIESEL,5,9309.28,107970,False,True,True,False
ZW-PH-4687861893,Ford,Focus,2003,TRUCK,92AXX85KJZCM8865V,LGZ 6387,4691,PETROL,2,1622.37,514885,False,True,False,True
ZW-PH-3536396903,Suzuki,Dzire,2006,SEDAN,MTM7DA22JJ385A9GV,XQR 9533,1751,DIESEL,5,4877.21,310459,False,True,True,False
ZW-PH-8092292919,Mitsubishi,Outlander,2019,SUV,8GJGXBXKSGRD8L0EW,XNF 4288,4954,PETROL,7,19766.8,111188,False,True,True,False
ZW-PH-8092292919,Mercedes-Benz,Sprinter,2016,SEDAN,RKN1N2DC0BH1PJH76,RTS 3293,1500,HYBRID,5,10899.1,196282,True,True,True,False
ZW-PH-0552155232,Ford,Focus,2005,TRUCK,2LHRZ81HT63XLZMCY,RBJ 7061,3139,PETROL,2,9098.84,398821,False,True,True,False
ZW-PH-0552155232,Mazda,BT-50,2018,SEDAN,MT05UKTSZAFW4Z3X1,ZYY 9380,1590,PETROL,5,8773.63,132368,True,True,True,False
ZW-PH-7460756234,Toyota,Hilux,2008,TRUCK,S6WVB9KPKX4R1VCV1,SBE 0565,2518,DIESEL,5,7878.18,321870,False,True,True,False
ZW-PH-4161497882,Mazda,Atenza,2013,SEDAN,2Z4CY2F0CC0V9TH6H,COZ 1498,1500,PETROL,5,5112.76,290208,False,True,True,False
ZW-PH-9811870491,Honda,CR-V,2013,SEDAN,P6RF8UZ2WW3AE48LV,CRZ 2228,1415,DIESEL,5,3853.3,297246,True,True,True,False
ZW-PH-4467385984,Volkswagen,Polo,2003,SEDAN,17RNGPY79PBFUE1MS,ZLQ 1975,2439,PETROL,5,3582.59,547397,True,True,True,False
ZW-PH-6724803673,Ford,Fiesta,2016,TRUCK,E9FLK6YJPY1ZXEPDS,LEX 2479,3212,PETROL,2,11815.28,185724,False,True,True,False
ZW-PH-5361016410,BMW,5 Series,2024,SEDAN,PNNY2MRYV31WTWBCL,LPN 8317,1621,HYBRID,5,48578.97,47490,True,True,True,False
ZW-PH-5361016410,Suzuki,Alto,2017,SEDAN,C1WS9ZVNB9XPLNCPS,URB 3839,1926,PETROL,5,3110.2,194141,False,True,True,False
ZW-PH-6437343077,Nissan,Hardbody,2013,HATCHBACK,FB7CREAJZ512MNRWN,YVJ 8060,1823,PETROL,5,9656.32,309628,False,True,True,False
ZW-PH-0184162843,BMW,1 Series,2005,SEDAN,79PH1ZWBSESZA3CXY,CQM 7496,2013,PETROL,5,6834.46,441544,False,False,True,False
ZW-PH-7469754199,Ford,Everest,2014,TRUCK,VYBBJGC653ANL6VW2,WAJ 4051,3112,DIESEL,5,5353.55,248553,True,True,True,False
ZW-PH-2070266763,Mercedes-Benz,Sprinter,2011,SEDAN,9J44679GV27SU9YWY,KXN 5726,1451,HYBRID,5,12681.19,243589,True,True,True,False
ZW-PH-9175068466,Mitsubishi,Outlander,2011,SUV,4UP05DDRSPHGK96VT,EBK 8099,4232,DIESEL,5,6659.26,343354,True,True,True,False
ZW-PH-0000780354,Nissan,Patrol,2016,SUV,EH5DTN2DK41VJYE31,YIH 2371,4422,DIESEL,5,4600.66,209473,False,True,True,True
ZW-PH-0000780354,BMW,X5,2015,SEDAN,KGUE2CBT605BSMT68,ACF 9103,2018,PETROL,5,5014.34,205569,False,True,True,False
ZW-PH-1677262705,Volkswagen,Amarok,2010,SEDAN,8W05XHXTFR5SS4F7X,DDZ 8583,2124,PETROL,5,6972.33,289400,False,True,True,False
ZW-PH-1677262705,Ford,EcoSport,2011,TRUCK,XDGLPPMEUSMHJ32VR,LFN 4795,4589,PETROL,2,8147.69,319373,False,True,True,False
ZW-PH-1677262705,Nissan,X-Trail,2024,HATCHBACK,VX59GESMJALMB3X17,RTO 8725,2415,PETROL,5,15701.68,45606,True,True,True,False
ZW-PH-9101204267,Mazda,BT-50,2018,SEDAN,8EC0L5L3W7724NZ8N,SMP 9759,1836,PETROL,5,10372.84,155025,True,True,True,False
ZW-PH-4480386407,Toyota,Raum,2012,SEDAN,R1AXBCURXW3ZLYKRN,ARZ 0821,1635,PETROL,5,6188.17,225122,False,True,True,False
ZW-PH-6316738313,Honda,Civic,2026,SEDAN,6XTNADF7X2TAC0E68,KFI 3770,1696,PETROL,5,15315.55,191,False,True,True,False
ZW-PH-1593315771,Mazda,Demio,2011,SEDAN,Z63LWW3BA748EJBD0,ESF 1060,1709,PETROL,5,6098.65,251885,False,True,True,False
ZW-PH-4295535527,Mazda,CX-5,2025,SEDAN,64T3LFUWWXTBK58WY,OTP 8091,2486,PETROL,5,25307.27,26721,True,True,True,False
ZW-PH-8844576219,Toyota,Corolla,2008,HATCHBACK,47ZH3DMAP0YZXAKP7,YRG 4791,2153,DIESEL,5,8724.66,399118,True,True,False,False
ZW-PH-3009846132,Mercedes-Benz,Vito,2019,SEDAN,KFWC095BTFJ7KPHGS,UXA 1657,2381,DIESEL,5,17329.62,125722,True,True,True,False
ZW-PH-7868322097,Isuzu,MU-X,2018,TRUCK,P92B0VJXD3KY05RC6,JYH 5755,4189,DIESEL,5,8803.01,170400,True,True,True,True
ZW-PH-7299322135,Mercedes-Benz,GLE,2006,SEDAN,NFX6C56HFN2NRRBRD,CDV 8658,2103,DIESEL,5,7746.3,459451,False,True,True,False
ZW-PH-3365640587,Suzuki,Swift,2016,HATCHBACK,6V44BVA6B305PDXMS,RTG 4534,2442,PETROL,5,4255.38,224388,False,True,True,False
ZW-PH-0273232277,Nissan,March,2015,HATCHBACK,RWZDR0NH89E4DGHUX,BWU 3577,1675,PETROL,5,15238.53,165736,True,True,True,True
ZW-PH-5136176411,Isuzu,KB,2015,TRUCK,8Z1H6H0APHSCZ58C2,EAM 1703,3934,PETROL,2,8455.35,262895,False,True,True,False
ZW-PH-2764617985,Honda,Stream,2012,SEDAN,1S8GXPL0SYLWU7M1X,YAH 4141,1217,PETROL,5,4047.19,211494,True,True,True,False
ZW-PH-4056712616,Volkswagen,Golf,2014,SEDAN,6UP2TVACN582RVGN4,LHW 8369,2422,PETROL,5,2216.75,221039,False,True,True,False
ZW-PH-8100414692,Mitsubishi,ASX,2012,SUV,DAG2TXNS7H11TVUVA,SWJ 6686,2663,DIESEL,5,2339.1,277578,True,True,True,False
ZW-PH-6047699263,BMW,5 Series,2009,SEDAN,4518LN27352MDGGMB,AWH 2887,1401,HYBRID,5,4351.9,304160,False,True,True,False
ZW-PH-1454072380,BMW,5 Series,2010,SEDAN,7JWL37A3PB4C93HPE,RSK 1873,2175,DIESEL,5,9492.87,365430,False,True,True,False
ZW-PH-3459872060,BMW,3 Series,2001,SEDAN,PAA9MSSNFKNDNC97E,VPG 4017,2123,PETROL,5,2448.17,486773,False,True,True,False
ZW-PH-5644214595,BMW,X5,2025,SEDAN,L32KDXMFB5M4LFVHN,VRK 9270,1448,PETROL,5,43937.51,25036,True,True,True,False
ZW-PH-6250620405,Ford,Focus,2017,TRUCK,LFNBT2M0R7U6MC270,QCL 8346,4377,DIESEL,5,15122.19,172896,False,True,True,False
ZW-PH-9835053007,Isuzu,Trooper,2004,TRUCK,T3YHJ32SER7T1V17X,TWG 4334,2711,DIESEL,5,6026.35,405199,False,True,True,False
ZW-PH-5803404569,Suzuki,Jimny,2004,SEDAN,YJKAGFXNWE11EHRJL,LFC 1605,1749,HYBRID,5,2587.92,461467,True,True,False,False
ZW-PH-5803404569,Honda,HR-V,2005,SEDAN,GBPUSD3RMUWS033F4,CAC 8290,1912,PETROL,5,5513.24,520626,True,True,True,True
ZW-PH-1203840145,Suzuki,Dzire,2010,SEDAN,HUXAKJ6VYDCYEBBZF,FWI 7153,2022,PETROL,5,3952.3,299321,False,True,True,False
ZW-PH-1203840145,Mitsubishi,Colt,2016,SUV,JBJWUUJ9KE74DDEGG,JSK 9801,3292,PETROL,7,10592.23,157516,False,True,True,True
ZW-PH-4756201314,Isuzu,D-Max,2018,TRUCK,F5J3MLNKWW8XYUSFV,VVY 3789,3151,PETROL,5,11391.32,182911,True,True,True,False
ZW-PH-3944812367,Honda,Stream,2008,SEDAN,KYRYUFG34XWA16XJL,FLL 0258,1844,PETROL,5,7718.28,430074,False,True,True,False
ZW-PH-3944812367,Toyota,Wish,2012,SEDAN,XMX18VT2VR4HK9NM3,DSE 9577,1680,HYBRID,5,10011.82,343746,True,True,True,False
ZW-PH-5220423431,BMW,X5,2022,SEDAN,7B69RFUK9AR1N5ZYB,QNK 7029,2180,PETROL,5,33307.61,83297,True,True,True,False
ZW-PH-4451663900,Honda,Fit,2022,SEDAN,TMHPA2GKA5GSAHV3M,OBX 7076,1513,PETROL,5,4604.34,95017,True,True,True,False
ZW-PH-8459234758,Suzuki,Vitara,2010,HATCHBACK,5T002M7RPBYYV5X0W,UTG 5606,2428,DIESEL,5,3857.9,376729,True,True,True,False
ZW-PH-0306693041,BMW,X1,2015,SEDAN,YJ9WCV10JDRKXA8KX,AQY 8660,2008,PETROL,5,13867.17,166066,True,True,True,False
ZW-PH-0306693041,Honda,Accord,2021,SEDAN,9MX3XPUCZRKARULE4,WKR 0575,1391,DIESEL,5,3866.65,90252,True,True,True,False
ZW-PH-5144750977,Suzuki,Vitara,2019,SEDAN,NSY0TF3WCGM7ZR8SY,IVH 5850,2244,PETROL,5,9680.42,113801,True,True,True,False
ZW-PH-5225597583,Suzuki,Swift,2017,SEDAN,D4XX1F7544TE5YGCH,OFA 8915,1945,PETROL,5,3235.2,142996,True,True,True,False
ZW-PH-2239690523,Isuzu,D-Max,2021,TRUCK,ANZ95CUE65H1M2AJ1,FWY 3726,2611,DIESEL,2,24345.01,85326,True,True,True,True
ZW-PH-6430897675,Isuzu,MU-X,2017,TRUCK,NLLPNAF0DZ5DDR9TK,UIQ 7663,2429,DIESEL,5,16046.95,187249,True,True,True,False
ZW-PH-3881276327,Volkswagen,Amarok,2010,SEDAN,17ABXNKGWLUAU6D8S,KGQ 2640,1209,DIESEL,5,4085.39,375531,False,True,True,False
ZW-PH-9952831007,Nissan,Hardbody,2004,SEDAN,DS2CRFCHMDSWC72T9,VLN 3622,2309,DIESEL,5,6927.0,544312,False,True,True,True
ZW-PH-4497586547,Isuzu,Trooper,2012,TRUCK,WCGF0YDKR0V3CU96D,BBW 1713,4564,DIESEL,2,4437.58,307720,False,True,True,False
ZW-PH-4497586547,Toyota,Yaris,2010,SEDAN,JXZX39SP0CSALCDBX,WUV 2566,2040,DIESEL,5,3579.15,290359,False,True,True,False
ZW-PH-3750148612,Mitsubishi,Colt,2015,SUV,3PGKBRJ6HG2GC9VJU,BQD 3726,4336,DIESEL,7,2008.19,256260,False,True,True,False
ZW-PH-3821497362,Ford,Fiesta,2013,TRUCK,69V6Z41YK0LA3D16W,BWJ 7184,3500,DIESEL,5,12457.12,235824,True,True,True,False
